Car_ID,Class,Price,Capacity
BH 2707 ZD,Micro,158,2
BH 5572 MS,Mini,232,4
BH 8017 MM,Micro,165,2
BH 2151 LZ,Lux,1085,5
BH 7760 UQ,SUV,672,7
BH 4612 UP,Micro,262,2
BH 2521 ZW,Lux,814,5
BH 3079 LU,Micro,298,2
BH 7448 FL,Lux,1090,5
BH 4494 GC,SUV,556,7
BH 4951 OZ,SUV,565,7
BH 8993 NO,Sedan,338,5
BH 6240 XB,Micro,219,2
BH 0735 ME,Micro,299,2
BH 0388 AO,Sedan,472,5
BH 2055 DL,Micro,249,2
BH 3205 IR,Lux,1012,5
BH 5316 LX,Lux,939,5
BH 4788 VH,Sedan,427,5
BH 6814 GX,Sedan,486,5
BH 5487 FT,SUV,648,7
BH 3787 YR,SUV,434,7
BH 9536 YO,Lux,1280,5
BH 3230 BB,Lux,1515,5
BH 2228 CM,Sedan,469,5
BH 5147 OT,SUV,484,7
BH 6790 NV,Lux,916,5
BH 9365 MR,SUV,566,7
BH 6935 BB,SUV,614,7
BH 9009 NT,SUV,533,7
BH 6627 RE,Micro,239,2
BH 7384 MS,SUV,664,7
BH 8765 EO,SUV,469,7
BH 0791 BO,SUV,509,7
BH 9335 AY,Mini,386,4
BH 7014 BH,Sedan,439,5
BH 4577 AH,Sedan,499,5
BH 3040 GG,Lux,1303,5
BH 2795 HT,Lux,1339,5
BH 5846 LR,Micro,215,2
BH 4171 MC,Sedan,384,5
BH 1134 VB,Micro,155,2
BH 3445 SI,Mini,370,4
BH 4126 FT,SUV,783,7
BH 8306 ZA,Lux,1410,5
BH 8401 SS,Lux,892,5
BH 2935 QY,Sedan,472,5
BH 1460 LQ,Lux,984,5
BH 3453 OB,Mini,236,4
BH 8903 UL,Sedan,380,5
BH 4277 PQ,Mini,318,4
BH 1861 YQ,SUV,450,7
BH 6478 CQ,Sedan,321,5
BH 6954 LK,Sedan,367,5
BH 4327 YY,SUV,625,7
BH 6787 WS,Micro,213,2
BH 3288 YU,Micro,291,2
BH 6216 ST,Micro,263,2
BH 9823 QR,Micro,200,2
BH 9871 XO,Sedan,406,5
BH 6428 MY,Mini,230,4
BH 7703 PU,Mini,278,4
BH 0474 AM,Mini,310,4
BH 3261 QQ,Lux,1437,5
BH 2263 VW,Mini,234,4
BH 6460 IC,Mini,245,4
BH 5653 YQ,Mini,294,4
BH 5385 ML,Lux,983,5
BH 8195 LV,Lux,879,5
BH 0851 UI,Lux,1487,5
BH 6732 VN,SUV,468,7
BH 7429 OJ,Sedan,383,5
BH 9295 ZJ,Lux,1368,5
BH 2362 QT,Sedan,449,5
BH 9211 NF,Micro,280,2
BH 0027 JT,Mini,313,4
BH 5951 OI,SUV,505,7
BH 9813 YO,Sedan,332,5
BH 3066 NM,Sedan,327,5
BH 1428 ET,SUV,470,7
BH 2505 XC,Micro,157,2
BH 9583 ZI,Micro,174,2
BH 6756 NN,Mini,345,4
BH 7264 TS,Micro,266,2
BH 4991 FQ,Sedan,313,5
BH 1077 SG,Sedan,303,5
BH 5156 NL,Sedan,455,5
BH 0263 CB,Sedan,327,5
BH 6793 DK,Sedan,485,5
BH 1625 ZJ,SUV,464,7
BH 1253 IW,SUV,605,7
BH 1431 MF,Micro,222,2
BH 8985 MX,Micro,159,2
BH 9467 UN,Sedan,456,5
BH 7990 JX,Mini,205,4
BH 3563 VN,Sedan,482,5
BH 4446 FE,Lux,1298,5
BH 5803 EQ,Sedan,466,5
BH 0324 RN,Lux,801,5
BH 1997 WE,Micro,222,2
BH 4730 IW,SUV,423,7
BH 6720 GZ,SUV,515,7
BH 9901 VW,SUV,448,7
BH 0361 IO,Sedan,401,5
BH 2746 PP,Mini,328,4
BH 8890 GL,SUV,468,7
BH 9524 ZY,Mini,362,4
BH 6089 YS,Lux,1044,5
BH 5784 RV,Sedan,472,5
BH 0727 QG,Lux,1016,5
BH 2304 PL,SUV,660,7
BH 0102 AG,Sedan,395,5
BH 1274 TA,Sedan,473,5
BH 6439 NL,SUV,654,7
BH 6888 FD,SUV,609,7
BH 7810 JW,Lux,1316,5
BH 6023 UX,Lux,1055,5
BH 8368 UG,Mini,295,4
BH 8358 LZ,Sedan,347,5
BH 5731 CF,Sedan,490,5
BH 4430 NK,Sedan,349,5
BH 9183 BA,SUV,687,7
BH 8494 EA,SUV,497,7
BH 5907 QM,SUV,493,7
BH 6407 SJ,Micro,220,2
BH 2201 QT,SUV,731,7
BH 8730 CD,Lux,1247,5
BH 7577 EE,Sedan,400,5
BH 6740 UV,SUV,732,7
BH 5649 IK,Micro,160,2
BH 6871 KL,Micro,235,2
BH 3279 RN,Lux,1547,5
BH 5568 FQ,Sedan,493,5
BH 3233 MJ,Mini,228,4
BH 6847 JG,Lux,1038,5
BH 1602 KR,Micro,162,2
BH 1089 PA,Sedan,446,5
BH 9172 BC,Sedan,442,5
BH 5956 GL,Sedan,498,5
BH 5235 YI,Sedan,359,5
BH 7971 DE,SUV,520,7
BH 8346 RQ,Mini,245,4
BH 6497 UV,Sedan,318,5
BH 6533 CT,Mini,262,4
BH 0701 LI,Micro,258,2
BH 6308 DJ,Micro,290,2
BH 1948 PX,Micro,279,2
BH 2443 SM,SUV,514,7
BH 2573 AK,SUV,502,7
BH 2907 ZL,SUV,499,7
BH 4132 HA,Sedan,385,5
BH 3447 QI,Lux,1345,5
BH 6391 SN,Micro,191,2
BH 3615 BM,Mini,204,4
BH 9158 JI,Sedan,461,5
BH 4705 DB,Sedan,391,5
BH 3356 FY,Lux,1345,5
BH 9710 DV,Mini,352,4
BH 7575 GD,Lux,1064,5
BH 3206 JL,Sedan,431,5
BH 4818 FN,SUV,500,7
BH 5499 KP,Sedan,392,5
BH 2614 TN,Sedan,336,5
BH 8135 IP,Mini,354,4
BH 4938 WV,Micro,190,2
BH 6284 BS,Lux,1046,5
BH 8619 LV,Sedan,323,5
BH 9358 IJ,Micro,215,2
BH 8570 CA,Micro,220,2
BH 1506 WD,Sedan,392,5
BH 4275 PC,SUV,486,7
BH 4773 PK,Micro,150,2
BH 2724 LD,Sedan,493,5
BH 1624 WU,Lux,1583,5
BH 7005 EG,Sedan,405,5
BH 1720 ZV,SUV,602,7
BH 9120 VN,SUV,614,7
BH 4674 BI,SUV,732,7
BH 8236 ZX,Micro,257,2
BH 8238 XI,Micro,185,2
BH 4966 QM,Sedan,328,5
BH 5498 SR,Sedan,312,5
BH 2630 EG,Mini,244,4
BH 3465 NM,Lux,1404,5
BH 9557 JN,Mini,283,4
BH 8266 YC,Lux,1126,5
BH 2177 OS,SUV,771,7
BH 2691 DC,SUV,648,7
BH 9940 VP,Mini,230,4
BH 6840 GE,Micro,209,2
BH 2920 UY,Sedan,438,5
BH 0322 XP,Lux,1212,5
BH 2793 GM,SUV,747,7
BH 2019 FT,SUV,598,7
BH 5339 JT,Sedan,441,5
BH 4035 IU,Mini,287,4
BH 9207 KD,Micro,180,2
BH 6601 JB,SUV,658,7
BH 0819 HX,Mini,371,4
BH 1476 RJ,Micro,249,2
BH 1419 BK,Micro,237,2
BH 8467 CS,SUV,532,7
BH 5185 IR,Sedan,378,5
BH 2415 MM,SUV,485,7
BH 0513 QS,Micro,274,2
BH 8983 RC,Sedan,364,5
BH 0249 BN,SUV,741,7
BH 5333 SF,Mini,371,4
BH 1848 CY,Sedan,307,5
BH 1734 LF,SUV,482,7
BH 0838 NH,Micro,254,2
BH 2340 KS,Mini,270,4
BH 1769 VL,Mini,382,4
BH 8806 OM,Micro,295,2
BH 4089 IP,SUV,637,7
BH 2355 IB,SUV,662,7
BH 2036 TF,Micro,175,2
BH 9623 AK,Micro,184,2
BH 4576 RG,Mini,237,4
BH 3549 AS,Micro,231,2
BH 8513 KW,Mini,210,4
BH 1872 PR,Micro,175,2
BH 2524 ZR,SUV,607,7
BH 3752 AS,Micro,292,2
BH 9860 EM,Lux,821,5
BH 3074 IE,Sedan,374,5
BH 4760 OJ,Mini,275,4
BH 6447 JJ,Sedan,454,5
BH 8894 HW,Mini,323,4
BH 4610 BB,Mini,221,4
BH 7838 PV,Lux,1326,5
BH 4505 KK,Lux,819,5
BH 3845 HL,Mini,224,4
BH 1857 MA,SUV,798,7
BH 3837 ZB,Mini,259,4
BH 7491 UR,Micro,294,2
BH 5304 KB,SUV,481,7
BH 0426 MJ,Sedan,493,5
BH 1814 UR,Micro,187,2
BH 3837 MO,SUV,457,7
BH 6030 ET,Lux,1452,5
BH 4973 MI,Mini,267,4
BH 5688 QV,Micro,168,2
BH 7616 JX,Lux,1153,5
BH 6448 YT,Sedan,462,5
BH 4175 MR,SUV,545,7
BH 5345 UY,Lux,858,5
BH 1069 SH,Lux,1515,5
BH 0675 NU,SUV,474,7
BH 3653 RZ,Mini,233,4
BH 0991 VD,Lux,1063,5
BH 7237 VW,Sedan,483,5
BH 9805 FU,SUV,777,7
BH 5923 UT,Sedan,476,5
BH 9352 FP,Mini,327,4
BH 4138 XT,Sedan,457,5
BH 7364 IQ,Lux,1239,5
BH 5386 UT,Micro,224,2
BH 8694 MK,Micro,151,2
BH 4719 VT,SUV,473,7
BH 2704 RN,Lux,896,5
BH 3219 HL,Sedan,474,5
BH 7696 UW,Lux,1298,5
BH 4293 RX,Micro,151,2
BH 8769 ZV,Sedan,401,5
BH 2322 HJ,Micro,198,2
BH 1615 XD,Micro,273,2
BH 5984 OF,Sedan,448,5
BH 8964 BV,Sedan,444,5
BH 6100 UV,Sedan,431,5
BH 8604 EW,Sedan,354,5
BH 8461 WI,Lux,1165,5
BH 8337 KC,Mini,239,4
BH 6239 CI,Sedan,348,5
BH 7657 UY,Micro,165,2
BH 4976 TF,Micro,277,2
BH 2285 DN,Sedan,378,5
BH 9524 AV,Sedan,454,5
BH 9707 NI,Lux,805,5
BH 4473 GA,SUV,571,7
BH 2445 IY,Lux,1518,5
BH 7009 VV,Sedan,443,5
BH 4520 CP,SUV,706,7
BH 2389 UQ,Mini,386,4
BH 4847 ZD,SUV,788,7
BH 9758 IT,Micro,230,2
BH 5762 OD,SUV,675,7
BH 6677 HH,Mini,339,4
BH 2697 DL,Micro,299,2
BH 3392 IN,Lux,835,5
BH 8350 TU,SUV,654,7
BH 1715 MH,Micro,295,2
BH 7191 SG,Mini,281,4
BH 1807 XM,Micro,228,2
BH 5360 DB,Lux,1299,5
BH 6427 YW,Mini,277,4
BH 8458 MJ,Lux,1163,5
BH 5143 EN,Mini,306,4
BH 5028 CC,Lux,1005,5
BH 8091 EC,Mini,313,4
BH 2622 VE,Micro,159,2
BH 7708 LL,Micro,169,2
BH 3231 PP,SUV,798,7
BH 8749 TR,Micro,191,2
BH 8592 XM,Mini,364,4
BH 8239 LS,Mini,290,4
BH 2760 KZ,Lux,1125,5
BH 5807 GY,SUV,709,7
BH 9075 DU,Sedan,435,5
BH 3035 YV,Lux,849,5
BH 4008 MV,Lux,1463,5
BH 7981 EP,Lux,891,5
BH 1589 SW,Micro,290,2
BH 9214 TB,SUV,781,7
BH 2404 SO,Mini,294,4
BH 2903 MF,Lux,1446,5
BH 7723 VO,Sedan,345,5
BH 2904 UR,SUV,617,7
BH 2358 GM,Sedan,315,5
BH 3016 JR,SUV,553,7
BH 0560 KQ,Mini,291,4
BH 4568 QT,Mini,248,4
BH 9509 NB,Lux,1040,5
BH 5189 OR,Lux,964,5
BH 5129 KK,Mini,256,4
BH 4051 PN,Lux,981,5
BH 2090 HT,Micro,218,2
BH 7623 XR,Micro,236,2
BH 6167 OO,Sedan,499,5
BH 4311 ET,Mini,308,4
BH 3894 LF,Lux,1377,5
BH 6019 XK,SUV,530,7
BH 0686 SA,Micro,227,2
BH 5399 FD,Micro,214,2
BH 4740 HB,SUV,569,7
BH 8544 WR,Sedan,459,5
BH 3724 KH,SUV,673,7
BH 1710 QY,Lux,1549,5
BH 8495 NG,Sedan,433,5
BH 0422 OQ,Sedan,318,5
BH 3139 NL,Mini,285,4
BH 3389 YQ,SUV,432,7
BH 7688 OA,Mini,333,4
BH 5369 FU,Lux,1045,5
BH 9671 JR,Mini,369,4
BH 2644 AD,Lux,953,5
BH 2590 XV,Micro,292,2
BH 2504 ZU,Micro,194,2
BH 4881 WK,SUV,486,7
BH 4436 DN,Mini,204,4
BH 1333 EG,Lux,842,5
BH 4023 KH,Mini,332,4
BH 9300 IX,SUV,609,7
BH 2068 ZF,SUV,772,7
BH 0817 EC,Micro,291,2
BH 3191 LA,SUV,612,7
BH 8793 AK,Lux,870,5
BH 0195 FA,Lux,1487,5
BH 8802 HB,Micro,270,2
BH 9936 BI,Sedan,316,5
BH 5631 LL,Lux,1372,5
BH 4310 LM,Sedan,315,5
BH 5859 OC,SUV,593,7
BH 2861 OC,SUV,559,7
BH 9092 FK,Lux,1456,5
BH 6466 KP,Micro,186,2
BH 8087 JF,Micro,196,2
BH 2582 LZ,Sedan,305,5
BH 2658 ON,Micro,233,2
BH 3936 QA,Micro,255,2
BH 6054 QU,Micro,196,2
BH 3336 LH,Sedan,355,5
BH 5839 CI,Mini,281,4
BH 8680 NW,Mini,301,4
BH 7767 JL,SUV,483,7
BH 2639 MU,SUV,604,7
BH 2584 MW,Mini,326,4
BH 3075 TA,Sedan,396,5
BH 9827 DR,SUV,477,7
BH 8748 JF,Micro,287,2
BH 8780 JI,Mini,301,4
BH 7670 OG,Mini,262,4
BH 2409 UN,Micro,238,2
BH 9979 DW,Mini,376,4
BH 4142 PC,Micro,172,2
BH 9173 VH,Sedan,407,5
BH 0673 ZD,Mini,312,4
BH 0129 SL,Sedan,492,5
BH 9922 IN,Mini,209,4
BH 7952 EB,Micro,193,2
BH 4154 XY,Lux,1280,5
BH 3336 TP,SUV,684,7
BH 9717 XD,Mini,370,4
BH 2517 VO,Lux,1425,5
BH 0953 WF,SUV,444,7
BH 0463 PO,SUV,699,7
BH 4530 VP,SUV,491,7
BH 2240 UK,Mini,200,4
BH 9688 IY,Sedan,427,5
BH 2395 EP,Micro,270,2
BH 1495 DD,Mini,237,4
BH 3671 DX,Mini,350,4
BH 1763 JY,Lux,1361,5
BH 4312 WB,SUV,556,7
BH 1111 IJ,Lux,936,5
BH 6769 LC,SUV,569,7
BH 0157 PF,Sedan,427,5
BH 5977 EO,Lux,1530,5
BH 5339 HU,Mini,320,4
BH 7768 ZG,SUV,490,7
BH 7347 UQ,SUV,664,7
BH 4106 YE,Lux,1381,5
BH 0308 TE,Micro,200,2
BH 2383 YG,Mini,286,4
BH 7356 QW,SUV,523,7
BH 5362 EA,SUV,409,7
BH 1901 DV,SUV,642,7
BH 4756 DR,SUV,703,7
BH 2660 TS,Micro,278,2
BH 2572 NI,SUV,791,7
BH 3972 KJ,Micro,241,2
BH 3017 YH,Sedan,464,5
BH 2052 XV,Micro,190,2
BH 5907 XW,Sedan,429,5
BH 3787 IC,Lux,875,5
BH 8482 WZ,Mini,329,4
BH 7663 AS,Sedan,396,5
BH 2894 VZ,SUV,587,7
BH 2859 OB,SUV,538,7
BH 2407 NY,Micro,296,2
BH 8892 DB,Lux,1177,5
BH 3581 HC,Micro,223,2
BH 3857 PP,SUV,470,7
BH 5624 AL,Mini,361,4
BH 8215 DE,SUV,793,7
BH 0938 RJ,Lux,1597,5
BH 2864 ZH,Micro,210,2
BH 8538 WP,Lux,1497,5
BH 6586 FH,Mini,276,4
BH 5930 BP,Micro,217,2
BH 1454 VQ,Lux,929,5
BH 4774 DN,Micro,178,2
BH 4625 QM,SUV,418,7
BH 3255 OU,Mini,356,4
BH 3057 DS,Mini,291,4
BH 0051 QO,Micro,254,2
BH 8694 BQ,Mini,316,4
BH 8495 BC,Micro,171,2
BH 7167 YJ,Lux,1348,5
BH 8973 MP,Micro,226,2
BH 4522 FH,Micro,235,2
BH 0749 WO,Lux,1579,5
BH 7919 JR,SUV,764,7
BH 1326 EW,Micro,190,2
BH 8667 YK,Sedan,449,5
BH 2361 TE,Sedan,458,5
BH 7963 HK,Lux,1219,5
BH 5892 DZ,Micro,159,2
BH 9857 UC,Mini,204,4
BH 6112 SS,Lux,840,5
BH 2994 FK,Sedan,379,5
BH 1471 LQ,Sedan,304,5
BH 1245 SG,Lux,1056,5
BH 1662 LE,SUV,689,7
BH 1424 IC,Micro,264,2
BH 0257 GQ,Lux,1352,5
BH 3975 AF,Micro,283,2
BH 6085 NX,Sedan,375,5
BH 9015 SV,SUV,584,7
BH 2592 QA,Mini,219,4
BH 0802 XZ,Mini,258,4
BH 1875 GN,Mini,208,4
BH 8097 BH,Sedan,315,5
BH 7243 HE,Lux,1590,5
BH 8004 GI,Lux,1365,5
BH 1327 LN,Sedan,382,5
BH 7775 ON,Lux,865,5
BH 0818 CW,Micro,193,2
BH 9586 YU,Sedan,321,5
BH 4578 AT,Mini,246,4
BH 8000 XO,Lux,1112,5
BH 8071 JM,Lux,1056,5
BH 3496 KI,Lux,1129,5
BH 1928 HF,Sedan,367,5
BH 6933 XQ,SUV,774,7
BH 9713 OG,SUV,723,7
BH 1753 XP,Mini,338,4
BH 5125 EO,Micro,214,2
BH 0151 HT,Sedan,410,5
BH 1247 RH,Mini,342,4
BH 7281 YO,Mini,240,4
BH 1992 ZV,Micro,273,2
BH 5941 FI,SUV,776,7
BH 1884 GW,Mini,299,4
BH 6819 OE,SUV,782,7
BH 0034 FA,SUV,634,7
BH 2911 TC,Micro,183,2
BH 7907 TZ,Lux,1439,5
BH 9680 WQ,Lux,1506,5
BH 4827 CR,SUV,730,7
BH 4113 GC,SUV,433,7
BH 2740 IB,Mini,205,4
BH 8302 HY,SUV,682,7
BH 7906 HL,Lux,1328,5
BH 0757 ME,Mini,329,4
BH 2052 RJ,Micro,300,2
BH 0499 ZH,Lux,1216,5
BH 4158 MP,Micro,268,2
BH 1038 UY,SUV,581,7
BH 6229 PC,SUV,599,7
BH 4860 IT,SUV,668,7
BH 5554 KZ,SUV,424,7
BH 6187 TU,Lux,957,5
BH 9520 XZ,Micro,222,2
BH 5566 NF,SUV,432,7
BH 8551 YB,Sedan,369,5
BH 2936 TO,SUV,792,7
BH 0875 EY,SUV,448,7
BH 0852 NE,Sedan,484,5
BH 8167 ZH,Micro,257,2
BH 1510 YS,Sedan,430,5
BH 0209 SE,Lux,1155,5
BH 4949 SI,Micro,181,2
BH 1501 MR,Mini,285,4
BH 9342 DZ,SUV,491,7
BH 3207 SK,SUV,632,7
BH 6498 IO,Micro,163,2
BH 8772 WA,Lux,1412,5
BH 9605 GM,SUV,689,7
BH 4905 BX,Lux,1424,5
BH 3698 TV,Lux,1358,5
BH 6921 RW,Micro,291,2
BH 9805 SX,Sedan,402,5
BH 7957 RU,Sedan,427,5
BH 8867 CU,Sedan,498,5
BH 8401 QO,Lux,1494,5
BH 0080 MJ,Mini,256,4
BH 3505 CE,Sedan,480,5
BH 3711 MD,Lux,842,5
BH 3445 ER,Mini,269,4
BH 1778 JN,Sedan,338,5
BH 7286 IN,Mini,236,4
BH 2030 PX,Lux,1229,5
BH 3900 NM,Micro,195,2
BH 7686 UC,Micro,288,2
BH 0824 MV,Sedan,319,5
BH 1241 OT,SUV,501,7
BH 2726 SV,SUV,660,7
BH 8716 FA,Sedan,421,5
BH 9746 AV,Mini,249,4
BH 5296 CP,Lux,1582,5
BH 1392 MH,Sedan,484,5
BH 8380 RG,SUV,614,7
BH 9335 QA,Lux,1335,5
BH 3637 AS,Micro,165,2
BH 4240 NS,Mini,400,4
BH 8506 WW,Sedan,347,5
BH 5931 WJ,Micro,266,2
BH 0699 NY,SUV,426,7
BH 8652 KB,Micro,256,2
BH 9136 PE,Lux,1099,5
BH 0995 RZ,Mini,261,4
BH 5048 FR,SUV,794,7
BH 4840 IP,SUV,794,7
BH 5614 DK,Lux,885,5
BH 4790 KB,Mini,253,4
BH 8218 NA,Micro,210,2
BH 8182 CL,SUV,418,7
BH 0576 HQ,Micro,266,2
BH 6321 KO,Mini,394,4
BH 8135 LE,Mini,341,4
BH 4143 PV,Micro,179,2
BH 1513 XQ,Mini,250,4
BH 2658 CX,Mini,315,4
BH 7178 ON,Micro,155,2
BH 6989 JD,SUV,733,7
BH 7553 FK,Sedan,499,5
BH 3601 MR,SUV,416,7
BH 4342 ML,Micro,181,2
BH 7585 XY,Lux,1185,5
BH 4550 RB,SUV,478,7
BH 7348 OR,Mini,315,4
BH 3958 WI,Lux,1390,5
BH 3948 GF,Sedan,311,5
BH 2553 HN,SUV,630,7
BH 2148 JA,Sedan,330,5
BH 4722 FI,Lux,1359,5
BH 5076 VE,Sedan,457,5
BH 2319 AQ,Lux,1069,5
BH 1571 JN,Sedan,337,5
BH 9672 MG,Micro,174,2
BH 5144 RG,Sedan,484,5
BH 2102 ZA,SUV,412,7
BH 0952 EY,Sedan,362,5
BH 5606 BR,Micro,171,2
BH 8859 SP,SUV,607,7
BH 1662 HF,SUV,729,7
BH 4716 LD,SUV,401,7
BH 6039 KG,SUV,664,7
BH 8177 HZ,Mini,332,4
BH 9767 BU,Lux,921,5
BH 9909 IA,Lux,1424,5
BH 8666 GP,SUV,546,7
BH 7278 ZC,Mini,298,4
BH 9059 ZX,Mini,281,4
BH 2738 FA,SUV,604,7
BH 4189 HO,Micro,225,2
BH 4536 QQ,Lux,1414,5
BH 7664 VC,SUV,498,7
BH 7663 VR,Mini,231,4
BH 8185 QL,Lux,1125,5
BH 1931 FU,Lux,1042,5
BH 7576 MH,Micro,273,2
BH 6565 VN,Sedan,398,5
BH 3780 BH,Lux,1007,5
BH 7693 IA,SUV,549,7
BH 3252 OK,Sedan,496,5
BH 3695 VD,Micro,293,2
BH 5531 EA,Sedan,355,5
BH 5202 PN,Lux,1065,5
BH 4023 GS,Lux,1178,5
BH 9159 AM,Sedan,400,5
BH 6862 TP,Sedan,443,5
BH 0304 VV,Sedan,494,5
BH 2084 BX,SUV,738,7
BH 2386 CC,Lux,1320,5
BH 5536 XS,Sedan,334,5
BH 2461 MI,SUV,643,7
BH 5993 VZ,Lux,1449,5
BH 2495 HF,SUV,411,7
BH 1094 PL,Sedan,333,5
BH 8043 VZ,Lux,1532,5
BH 9450 KR,Lux,1190,5
BH 8375 YL,Mini,399,4
BH 0444 IY,Micro,209,2
BH 7816 RG,Sedan,433,5
BH 3907 IB,SUV,621,7
BH 4447 CB,SUV,502,7
BH 0550 JP,Sedan,386,5
BH 9466 KC,Lux,814,5
BH 8652 WZ,Micro,294,2
BH 2391 EG,SUV,775,7
BH 9296 MR,Lux,1342,5
BH 6817 OV,Sedan,347,5
BH 5326 IP,Lux,1098,5
BH 9388 JL,Micro,271,2
BH 2890 MI,Micro,152,2
BH 8842 TM,Micro,287,2
BH 8882 YD,Micro,200,2
BH 1473 LB,Lux,1389,5
BH 7427 AR,Mini,390,4
BH 6990 XG,Mini,250,4
BH 9564 WC,Mini,377,4
BH 0468 FI,Mini,242,4
BH 5604 UI,Sedan,438,5
BH 7624 CM,Micro,187,2
BH 4458 DC,SUV,499,7
BH 3253 TJ,SUV,528,7
BH 9492 AY,Mini,310,4
BH 5178 IX,SUV,789,7
BH 7857 PE,Mini,339,4
BH 3071 ZY,Sedan,380,5
BH 2151 LO,SUV,596,7
BH 7764 AV,Mini,233,4
BH 0550 RG,Lux,1324,5
BH 1920 NI,Sedan,354,5
BH 9277 NV,Mini,259,4
BH 6845 GE,Lux,1091,5
BH 9423 SP,SUV,633,7
BH 8038 XJ,Mini,227,4
BH 9608 IH,Lux,1512,5
BH 8066 UL,Sedan,457,5
BH 8363 YN,Sedan,435,5
BH 1681 MR,Lux,991,5
BH 9150 TC,Lux,973,5
BH 5047 FR,SUV,633,7
BH 4432 ZW,Sedan,453,5
BH 6744 JO,Lux,958,5
BH 8632 ZD,Mini,275,4
BH 6801 TY,Micro,270,2
BH 8046 TU,Lux,1201,5
BH 9856 WY,Micro,224,2
BH 3494 OC,Micro,157,2
BH 7637 KP,Micro,183,2
BH 9976 QS,Lux,1313,5
BH 3120 EI,Lux,804,5
BH 5020 DE,Mini,256,4
BH 4694 JJ,Micro,192,2
BH 9905 HX,Mini,366,4
BH 2529 PO,Micro,216,2
BH 2652 KI,Sedan,349,5
BH 2441 MT,Sedan,303,5
BH 1103 SP,Lux,1060,5
BH 8680 FM,Mini,234,4
BH 3818 RQ,Lux,1299,5
BH 5132 HO,Mini,350,4
BH 8046 BR,Mini,211,4
BH 4681 EW,Lux,1116,5
BH 1007 HC,Mini,241,4
BH 2800 WB,Lux,838,5
BH 4804 PP,Sedan,457,5
BH 6556 EL,SUV,582,7
BH 8964 GN,Sedan,306,5
BH 9572 HJ,Sedan,342,5
BH 9088 XT,Sedan,306,5
BH 6861 DI,SUV,688,7
BH 4821 TH,Mini,334,4
BH 5268 GM,Mini,274,4
BH 6513 HQ,Lux,952,5
BH 3376 CP,SUV,494,7
BH 9811 UR,Sedan,493,5
BH 8704 II,Micro,254,2
BH 8618 TD,Mini,268,4
BH 4617 RN,Micro,170,2
BH 3754 UP,SUV,519,7
BH 8603 YL,Sedan,322,5
BH 6266 WQ,Mini,271,4
BH 5754 TK,Sedan,495,5
BH 8440 TZ,Mini,270,4
BH 9462 BW,Sedan,426,5
BH 2088 NL,Sedan,499,5
BH 2455 DG,Lux,1545,5
BH 4704 VC,Micro,151,2
BH 7755 KK,Lux,1019,5
BH 8788 YV,Lux,1006,5
BH 6479 GF,SUV,423,7
BH 4333 IF,Micro,254,2
BH 9666 UE,Sedan,408,5
BH 2035 FT,Sedan,422,5
BH 1055 MN,SUV,703,7
BH 7762 QN,SUV,556,7
BH 1631 ON,Lux,920,5
BH 3945 PB,SUV,666,7
BH 4190 OL,Sedan,454,5
BH 7844 TT,SUV,446,7
BH 0945 QI,Mini,273,4
BH 9533 BW,Micro,232,2
BH 3476 KV,Micro,174,2
BH 1840 VZ,Sedan,379,5
BH 3416 OG,Mini,361,4
BH 1616 MR,Lux,1582,5
BH 6641 ME,Micro,173,2
BH 8728 KY,Mini,230,4
BH 8868 OH,Lux,1176,5
BH 9072 TQ,Sedan,349,5
BH 5734 YZ,Lux,998,5
BH 8301 LW,Lux,1383,5
BH 0839 MN,Sedan,374,5
BH 2775 CI,SUV,507,7
BH 7839 VA,Lux,1389,5
BH 2808 CM,Lux,867,5
BH 7919 VD,SUV,649,7
BH 5027 VX,Sedan,335,5
BH 0417 BP,SUV,558,7
BH 4798 JD,Mini,234,4
BH 8197 IN,Lux,813,5
BH 4436 OZ,SUV,419,7
BH 6298 QP,Lux,1471,5
BH 2336 PR,Mini,378,4
BH 0141 OK,Lux,1579,5
BH 3888 ST,Sedan,455,5
BH 0863 II,Mini,228,4
BH 3087 SK,Mini,340,4
BH 1379 JQ,Micro,255,2
BH 3077 WU,Lux,857,5
BH 6832 PV,SUV,625,7
BH 1375 OS,Sedan,427,5
BH 4847 EL,Mini,248,4
BH 4373 DZ,Micro,180,2
BH 8839 NO,Micro,188,2
BH 8310 AV,SUV,418,7
BH 9559 IU,Sedan,449,5
BH 2109 ON,Sedan,395,5
BH 9990 UI,Lux,1594,5
BH 8621 DC,SUV,677,7
BH 5217 MR,Lux,1387,5
BH 1479 WL,Sedan,500,5
BH 0899 ER,Micro,299,2
BH 4272 KV,Mini,305,4
BH 0905 TK,Sedan,422,5
BH 2280 IF,Micro,229,2
BH 8055 WD,Micro,283,2
BH 5638 GE,Mini,261,4
BH 4598 OF,SUV,793,7
BH 8751 HT,Sedan,440,5
BH 7841 TK,Mini,288,4
BH 2159 DN,Micro,219,2
BH 7447 QD,Mini,341,4
BH 7175 TA,Sedan,393,5
BH 3795 FO,Micro,168,2
BH 4701 TY,Lux,1215,5
BH 3001 AE,SUV,689,7
BH 2415 NC,SUV,741,7
BH 9857 SK,Sedan,440,5
BH 5492 SN,Micro,167,2
BH 8210 OK,Mini,369,4
BH 9495 KV,Sedan,367,5
BH 4295 MV,Micro,285,2
BH 5505 UH,Mini,252,4
