Train_ID,Train_Name,Departure_ID,Arrival_ID,Departure_Time,Arrival_Time,Platform,Duration
711,Patna Junction - Kudchade Railway Station Express,137,407,2023-10-11 22:41:03,2023-10-12 15:14:03,6,993
712,Ranchi Railway Station - Mumbai Lokmanya Tilak Terminus Express,176,217,2023-10-15 16:57:31,2023-10-16 04:33:31,4,696
713,Kadapa Railway Station - Muzaffarpur Junction Express,454,139,2023-10-26 20:03:29,2023-10-27 13:01:29,6,1018
714,Angamaly Railway Station - Durgapur Railway Station Express,368,247,2023-10-13 12:16:06,2023-10-14 03:43:06,1,927
715,Erode Junction - Bidar Railway Station Express,323,267,2023-09-16 21:33:10,2023-09-17 06:41:10,10,548
716,Sawai Madhopur Railway Station - Tirupati Main Railway Station Express,112,441,2023-10-06 00:08:31,2023-10-06 16:12:31,2,964
717,Phulbani Railway Station - Kolkata Howrah Junction Express,434,236,2023-10-10 21:00:13,2023-10-11 14:24:13,3,1044
718,Kanoh Railway Station - Hajipur Junction Express,132,170,2023-10-24 14:05:57,2023-10-25 05:59:57,1,954
719,Manwal Railway Station - Daltonganj Railway Station Express,72,193,2023-09-25 18:22:10,2023-09-26 07:34:10,3,792
720,Pragati Maidan Railway Station - Patel Nagar Railway Station Express,37,42,2023-09-17 08:17:56,2023-09-17 23:04:56,10,887
721,Lucknow Charbagh Railway Station - Amritsar Junction Express,77,203,2023-10-26 09:02:05,2023-10-27 00:27:05,10,925
722,Jhansi Junction Railway Station - Bokaro Steel City Railway Station Express,85,179,2023-09-17 03:45:35,2023-09-17 20:37:35,2,1012
723,Howrah Junction - Nalgonda Railway Station Express,251,306,2023-10-13 06:38:57,2023-10-13 23:15:57,8,997
724,Howrah Junction - Ara Junction Express,244,167,2023-09-28 23:53:01,2023-09-29 17:48:01,6,1075
725,Baijnath Paprola Railway Station - Eluru Railway Station Express,123,446,2023-10-22 16:10:09,2023-10-23 03:31:09,2,681
726,Kendujhargarh Railway Station - Nellore Railway Station Express,427,444,2023-09-08 15:43:57,2023-09-09 06:07:57,1,864
727,Guntur Junction - Jiribam Railway Station Express,439,315,2023-09-29 05:53:32,2023-09-29 22:51:32,8,1018
728,Hajipur Junction - Lumding Junction Express,150,280,2023-09-08 13:50:01,2023-09-09 05:30:01,7,940
729,Ambala City - Kanchipuram Railway Station Express,2,326,2023-10-05 21:42:24,2023-10-06 14:38:24,5,1016
730,Mumbai Lokmanya Tilak Terminus - Kanjirappalli Railway Station Express,217,372,2023-09-06 05:12:05,2023-09-06 17:00:05,9,708
731,Sanjuje Da Areyal Railway Station - Bharatpur Junction Express,403,104,2023-09-26 22:16:13,2023-09-27 07:35:13,5,559
732,Ernakulam Junction - New Delhi Railway Station Express,358,26,2023-10-15 00:22:41,2023-10-15 12:19:41,6,717
733,Nagercoil Junction - Pimpri Railway Station Express,327,233,2023-10-14 04:22:17,2023-10-14 20:45:17,8,983
734,Phulbani Railway Station - Deoghar Railway Station Express,434,184,2023-09-20 06:09:27,2023-09-20 15:34:27,10,565
735,Visakhapatnam Junction - Brahmapur Railway Station Express,438,423,2023-09-23 01:30:42,2023-09-23 12:20:42,4,650
736,Deoghar Railway Station - Ongole Railway Station Express,184,445,2023-09-19 01:17:44,2023-09-19 17:06:44,10,949
737,Delhi Sarai Rohilla Railway Station - Katra Railway Station Express,30,63,2023-10-16 18:43:53,2023-10-17 09:17:53,4,874
738,Jalandhar City Railway Station - Kapurthala Railway Station Express,205,211,2023-10-28 15:02:56,2023-10-29 03:28:56,3,746
739,Katihar Junction - Warangal Railway Station Express,168,300,2023-09-10 04:22:45,2023-09-10 15:46:45,10,684
740,Huzurabad Railway Station - Kolhapur Railway Station Express,309,227,2023-09-02 13:03:32,2023-09-03 05:49:32,5,1006
741,Chennai Central Railway Station - Durgapur Railway Station Express,316,247,2023-09-07 08:49:37,2023-09-08 01:55:37,6,1026
742,Manwal Railway Station - Baripada Railway Station Express,72,430,2023-09-16 21:29:07,2023-09-17 12:10:07,5,881
743,Udupi Railway Station - Kazipet Junction Express,268,311,2023-09-21 05:01:36,2023-09-21 22:12:36,8,1031
744,Guntur Junction - Baramulla Railway Station Express,439,51,2023-09-25 16:32:30,2023-09-26 07:51:30,9,919
745,Hisar Junction - Panipat Junction Express,7,5,2023-10-28 11:12:16,2023-10-29 03:59:16,6,1007
746,Raichur Railway Station - Jalandhar City Railway Station Express,264,198,2023-10-13 17:07:31,2023-10-14 02:57:31,4,590
747,Tindivanam Railway Station - Amritsar Junction Express,332,196,2023-09-23 22:51:30,2023-09-24 08:31:30,9,580
748,Peddapalli Railway Station - Medchal Railway Station Express,304,313,2023-10-24 12:07:04,2023-10-25 00:11:04,5,724
749,Coimbatore Junction - Lethpora Railway Station Express,318,59,2023-10-08 02:52:14,2023-10-08 18:46:14,8,954
750,Baramulla Railway Station - Kushinagar Railway Station Express,51,94,2023-10-24 16:00:49,2023-10-25 02:29:49,8,629
751,Jalandhar City Railway Station - Davangere Railway Station Express,205,263,2023-09-09 02:34:52,2023-09-09 14:45:52,10,731
752,Solapur Railway Station - Tumkur Railway Station Express,223,266,2023-09-21 08:51:38,2023-09-22 00:20:38,8,929
753,Vikasnagar Railway Station - Secunderabad Junction Express,136,295,2023-09-10 20:18:03,2023-09-11 05:20:03,1,542
754,Dudhsagar Railway Station - Gurdaspur Railway Station Express,413,213,2023-10-21 19:52:47,2023-10-22 11:44:47,8,952
755,Banihal Railway Station - Chandar Railway Station Express,64,411,2023-10-20 05:27:50,2023-10-20 21:57:50,1,990
756,Howrah Junction - Porbandar Railway Station Express,244,390,2023-09-27 21:23:27,2023-09-28 09:21:27,3,718
757,Mandawali-Chander Vihar Railway Station - Nagargao Railway Station Express,43,415,2023-10-24 22:09:27,2023-10-25 09:34:27,7,685
758,Sonipat - Korba Railway Station Express,20,340,2023-10-07 17:52:19,2023-10-08 10:56:19,1,1024
759,Thrissur Railway Station - Agra Cantt Railway Station Express,360,80,2023-09-16 02:26:30,2023-09-16 20:06:30,10,1060
760,Manwal Railway Station - Colem Railway Station Express,57,410,2023-09-10 21:35:16,2023-09-11 14:25:16,3,1010
761,Sonipat - Jaipur Junction Express,20,97,2023-10-01 03:59:20,2023-10-01 20:20:20,1,981
762,Bankura Railway Station - Kanoh Railway Station Express,253,132,2023-10-22 15:53:19,2023-10-23 04:57:19,6,784
763,Manchiryal Railway Station - Bhusaval Junction Express,303,225,2023-10-26 05:26:48,2023-10-26 15:45:48,1,619
764,Nagaur - Chennai Central Railway Station Express,113,316,2023-10-18 07:41:01,2023-10-18 21:52:01,1,851
765,Muzaffarpur Junction - Jaunpur Junction Railway Station Express,159,96,2023-10-02 15:31:15,2023-10-03 00:44:15,4,553
766,Ballari Junction - Saharsa Junction Express,260,144,2023-09-15 17:18:14,2023-09-16 10:08:14,9,1010
767,Hazrat Nizamuddin Railway Station - Aligarh Junction Railway Station Express,28,90,2023-09-18 09:25:47,2023-09-19 00:30:47,10,905
768,Katra Railway Station - Ludhiana Junction Express,48,197,2023-09-13 09:09:55,2023-09-13 20:54:55,10,705
769,Barauni Junction - Bilaspur Junction Express,156,345,2023-09-22 07:37:38,2023-09-22 19:05:38,10,688
770,Nellore Railway Station - Ooty Railway Station Express,444,334,2023-10-24 19:38:57,2023-10-25 08:54:57,2,796
771,Jiribam Railway Station - Tumkur Railway Station Express,315,266,2023-10-08 08:54:51,2023-10-09 01:14:51,7,980
772,Baramulla Railway Station - Mathura Junction Railway Station Express,66,91,2023-09-10 07:57:16,2023-09-10 20:12:16,4,735
773,Rangiya Junction - Thiruvalla Railway Station Express,284,367,2023-09-14 19:58:48,2023-09-15 08:04:48,7,726
774,Jorhat Town Railway Station - Ballari Junction Express,277,260,2023-09-21 06:47:28,2023-09-21 19:39:28,10,772
775,Anand Vihar Terminal - New Bongaigaon Junction Express,29,281,2023-09-10 22:50:17,2023-09-11 15:05:17,2,975
776,Shivaji Bridge Railway Station - Bhagalpur Junction Express,41,140,2023-09-19 23:09:26,2023-09-20 13:07:26,5,838
777,Bilaspur Junction - Nuapada Road Railway Station Express,345,435,2023-10-07 01:26:45,2023-10-07 16:23:45,10,897
778,Rangiya Junction - Navsari Railway Station Express,284,394,2023-09-01 18:22:55,2023-09-02 09:20:55,5,898
779,Barauni Junction - Kamakhya Junction Express,156,288,2023-10-11 22:32:04,2023-10-12 11:40:04,6,788
780,Bhilwara - Thiruvalla Railway Station Express,106,367,2023-09-29 08:41:54,2023-09-29 21:59:54,6,798
781,Firozpur Cantt. Railway Station - Delhi Sarai Rohilla Railway Station Express,208,30,2023-10-11 12:46:22,2023-10-12 04:15:22,10,929
782,Visakhapatnam Junction - Manwal Railway Station Express,438,72,2023-09-02 12:52:43,2023-09-03 02:37:43,8,825
783,Bathinda Junction - Huzurabad Railway Station Express,200,309,2023-09-13 04:09:18,2023-09-13 18:52:18,10,883
784,Badgam Railway Station - Anand Junction Express,73,385,2023-10-20 11:42:18,2023-10-20 21:08:18,4,566
785,Koppal Railway Station - Dharamsala Railway Station Express,271,120,2023-09-15 05:58:47,2023-09-15 22:59:47,10,1021
786,Purnia Junction - Barddhaman Junction Express,163,250,2023-10-19 00:48:04,2023-10-19 12:33:04,1,705
787,Asansol Junction - Narwal Railway Station Express,245,75,2023-10-21 12:12:53,2023-10-22 05:17:53,6,1025
788,Bapudham Motihari - Kacheguda Railway Station Express,174,297,2023-09-20 20:51:39,2023-09-21 13:18:39,8,987
789,Vivek Vihar Railway Station - Bengaluru City Railway Station Express,36,256,2023-10-11 10:56:48,2023-10-11 20:12:48,5,556
790,Srinagar Railway Station - Katra Railway Station Express,55,48,2023-09-03 18:32:25,2023-09-04 08:42:25,9,850
791,Coimbatore Junction - Kendujhargarh Railway Station Express,318,427,2023-10-12 07:00:50,2023-10-12 22:10:50,8,910
792,Eluru Railway Station - Jamalpur Junction Express,446,152,2023-09-16 08:13:25,2023-09-16 21:39:25,6,806
793,Koderma Railway Station - Rangiya Junction Express,189,294,2023-09-16 06:41:37,2023-09-16 20:36:37,1,835
794,Kanoh Railway Station - Bhiwani Junction Express,132,10,2023-09-04 20:22:33,2023-09-05 13:57:33,8,1055
795,Kadapa Railway Station - Saharsa Junction Express,454,144,2023-10-17 21:05:13,2023-10-18 09:34:13,8,749
796,Karmali Railway Station - Jaunpur Junction Railway Station Express,400,96,2023-09-22 05:33:37,2023-09-22 22:42:37,1,1029
797,Sibsagar Town Railway Station - Nagargao Railway Station Express,292,415,2023-09-29 01:31:50,2023-09-29 13:28:50,6,717
798,Punalur Railway Station - Vapi Railway Station Express,374,388,2023-10-05 12:34:54,2023-10-05 22:26:54,4,592
799,Dagshai Railway Station - New Delhi Railway Station Express,130,26,2023-10-17 14:01:15,2023-10-18 06:03:15,10,962
800,Karur Railway Station - Gandhidham Junction Express,330,391,2023-09-14 17:58:49,2023-09-15 06:09:49,2,731
801,Surat Railway Station - Prayagraj Junction Railway Station Express,379,81,2023-10-02 06:44:01,2023-10-03 00:22:01,2,1058
802,Surat Railway Station - Sangrur Railway Station Express,379,212,2023-09-04 14:26:56,2023-09-05 07:50:56,4,1044
803,Tinsukia Railway Station - Malda Town Railway Station Express,278,241,2023-10-14 10:08:22,2023-10-15 02:42:22,10,994
804,Bilha Railway Station - Durg Junction Express,355,338,2023-09-01 09:55:33,2023-09-01 23:01:33,4,786
805,Bhavnagar Terminus - Kottayam Railway Station Express,381,361,2023-10-04 18:51:31,2023-10-05 08:50:31,2,839
806,Kolkata Howrah Junction - Hoshiarpur Railway Station Express,236,214,2023-09-15 09:26:47,2023-09-15 19:19:47,3,593
807,Brahmapur Railway Station - Gorakhpur Junction Railway Station Express,423,84,2023-09-28 10:09:22,2023-09-28 23:35:22,5,806
808,Tiruchirappalli Junction - Shiroda Railway Station Express,320,416,2023-09-04 06:24:51,2023-09-04 20:14:51,1,830
809,Kazipet Junction - Chikkamagaluru Railway Station Express,311,274,2023-10-20 10:49:37,2023-10-21 03:10:37,6,981
810,Rayagada Railway Station - Jind Junction Express,428,11,2023-10-16 19:15:38,2023-10-17 09:10:38,7,835
811,Alwar Junction - Idukki Railway Station Express,103,373,2023-09-12 17:11:07,2023-09-13 10:44:07,1,1053
812,Kanchipuram Railway Station - Sambalpur Junction Express,326,420,2023-09-26 10:30:13,2023-09-27 03:14:13,7,1004
813,Nagargao Railway Station - Calicut Mini (Beypore Railway Station Express,415,376,2023-09-20 08:45:44,2023-09-20 21:46:44,1,781
814,Cuddalore Junction - Katra Railway Station Express,333,48,2023-09-30 11:05:04,2023-10-01 04:10:04,2,1025
815,Muzaffarpur Junction - Asansol Junction Express,159,238,2023-09-20 00:07:31,2023-09-20 17:29:31,10,1042
816,Qazigund Railway Station - Dalli Rajhara Railway Station Express,71,348,2023-10-11 19:10:20,2023-10-12 04:53:20,1,583
817,Gevra Road Railway Station - Summer Hill Railway Station Express,349,134,2023-09-20 23:47:50,2023-09-21 17:27:50,1,1060
818,Mahbubnagar Railway Station - Rajkot Railway Station Express,302,380,2023-10-08 13:32:45,2023-10-09 00:11:45,5,639
819,Cansarvornem Railway Station - Vivek Vihar Railway Station Express,412,36,2023-10-14 03:06:32,2023-10-14 20:15:32,7,1029
820,Jind Junction - Karnal Express,22,15,2023-09-25 23:07:10,2023-09-26 12:21:10,5,794
821,Baramulla Railway Station - Tinsukia Railway Station Express,51,278,2023-09-21 02:18:41,2023-09-21 12:19:41,1,601
822,Kadapa Railway Station - Bapudham Motihari Express,454,154,2023-09-02 06:01:02,2023-09-02 22:07:02,1,966
823,Jamalpur Junction - Champa Junction Express,152,344,2023-09-06 16:08:10,2023-09-07 07:11:10,7,903
824,Bilaspur Junction - Siliguri Junction Express,337,246,2023-10-18 00:37:16,2023-10-18 16:46:16,2,969
825,Srinagar Railway Station - Siliguri Junction Express,70,246,2023-09-30 09:12:52,2023-09-30 20:46:52,7,694
826,Puri Railway Station - Sawai Madhopur Railway Station Express,419,112,2023-09-05 12:00:20,2023-09-06 01:29:20,10,809
827,Kangra Railway Station - Sanjuje Da Areyal Railway Station Express,121,403,2023-10-07 12:27:11,2023-10-08 02:48:11,10,861
828,Meerut City Railway Station - Bidar Railway Station Express,83,267,2023-09-06 15:46:36,2023-09-07 04:10:36,6,744
829,Batala Junction Railway Station - Agra Cantt Railway Station Express,210,80,2023-10-16 13:54:57,2023-10-17 05:08:57,2,914
830,Lajpat Nagar Railway Station - Hazaribagh Town Railway Station Express,44,183,2023-10-21 04:55:38,2023-10-21 22:10:38,10,1035
831,Nagargao Railway Station - Khammam Railway Station Express,415,301,2023-09-28 11:13:59,2023-09-29 04:33:59,7,1040
832,Jamalpur Junction - Kanoh Railway Station Express,172,132,2023-09-21 18:57:50,2023-09-22 11:40:50,8,1003
833,Ludhiana Junction - Barpeta Road Railway Station Express,204,282,2023-09-24 10:03:47,2023-09-24 19:59:47,3,596
834,Nandyal Railway Station - Mansa Railway Station Express,455,215,2023-09-15 21:57:30,2023-09-16 07:14:30,10,557
835,Shakurbasti Railway Station - Bareilly Junction Railway Station Express,38,86,2023-09-15 21:07:48,2023-09-16 11:18:48,10,851
836,Bathinda Junction - Tadipatri Railway Station Express,200,456,2023-10-21 12:44:04,2023-10-22 02:13:04,3,809
837,Ajmer Junction - Anand Junction Express,100,385,2023-10-26 02:09:48,2023-10-26 11:28:48,5,559
838,Dimapur Railway Station - Vasco da Gama Railway Station Express,356,398,2023-09-05 02:03:50,2023-09-05 15:47:50,3,824
839,Deoghar Railway Station - Junagadh Junction Express,184,383,2023-10-21 09:41:50,2023-10-21 22:06:50,7,745
840,Jamshedpur Tatanagar Junction - Malda Town Railway Station Express,178,241,2023-09-07 05:10:49,2023-09-07 16:36:49,10,686
841,Firozpur Cantt. Railway Station - Guntur Junction Express,208,439,2023-09-18 19:52:43,2023-09-19 11:44:43,10,952
842,Rajkot Railway Station - Brahmapur Railway Station Express,380,423,2023-10-16 15:01:48,2023-10-17 08:00:48,1,1019
843,Guler Railway Station - Thiruvalla Railway Station Express,126,367,2023-10-10 00:48:45,2023-10-10 13:20:45,2,752
844,Anand Vihar Terminal - Barddhaman Junction Express,29,250,2023-09-10 05:49:54,2023-09-10 16:07:54,9,618
845,Vasai Road Railway Station - Howrah Junction Express,234,242,2023-10-23 12:41:20,2023-10-24 03:20:20,3,879
846,Udaipur City - Goraul Railway Station Express,99,151,2023-09-28 01:02:34,2023-09-28 11:30:34,4,628
847,Narela Railway Station - Kalyan Junction Express,39,224,2023-10-16 18:44:40,2023-10-17 09:30:40,8,886
848,Sultanpur Junction Railway Station - Chirala Railway Station Express,95,451,2023-10-22 11:40:06,2023-10-23 05:22:06,3,1062
849,Jalandhar City Railway Station - Alappuzha Railway Station Express,205,363,2023-09-20 07:15:58,2023-09-20 21:41:58,1,866
850,Pune Junction - Nagaur Express,218,113,2023-10-03 23:45:35,2023-10-04 13:15:35,10,810
851,Jharsuguda Junction - Ayodhya Junction Railway Station Express,424,93,2023-10-26 14:36:08,2023-10-27 03:32:08,6,776
852,Jajpur Keonjhar Road Railway Station - Qazigund Railway Station Express,432,56,2023-09-15 19:25:48,2023-09-16 12:31:48,1,1026
853,Ernakulam Junction - Nurpur Road Railway Station Express,358,125,2023-10-15 14:17:02,2023-10-16 00:40:02,5,623
854,Baripada Railway Station - Samastipur Junction Express,430,173,2023-09-14 09:42:40,2023-09-14 23:13:40,7,811
855,Summer Hill Railway Station - Goraul Railway Station Express,134,171,2023-10-16 14:43:39,2023-10-17 07:10:39,6,987
856,Jalandhar City Railway Station - Kakapora Railway Station Express,205,50,2023-09-09 15:36:49,2023-09-10 03:03:49,5,687
857,Nidadavolu Junction - Tumkur Railway Station Express,450,266,2023-09-01 03:40:46,2023-09-01 15:06:46,7,686
858,Baijnath Paprola Railway Station - Bilaspur Junction Express,123,337,2023-10-27 00:46:42,2023-10-27 17:49:42,8,1023
859,Guntur Junction - Rangiya Junction Express,439,294,2023-09-01 14:02:49,2023-09-02 01:33:49,1,691
860,Deoghar Railway Station - Firozpur Cantt. Railway Station Express,191,201,2023-09-30 01:59:41,2023-09-30 18:54:41,4,1015
861,Joginder Nagar Railway Station - Anakapalle Railway Station Express,124,449,2023-09-14 14:46:46,2023-09-15 01:50:46,1,664
862,Rayagada Railway Station - Sopore Railway Station Express,428,53,2023-10-17 05:51:53,2023-10-17 21:00:53,8,909
863,Nekonda Railway Station - Bilaspur Junction Express,314,337,2023-10-07 21:27:20,2023-10-08 09:26:20,6,719
864,Dindigul Junction - Badgam Railway Station Express,335,73,2023-09-05 07:49:03,2023-09-05 17:01:03,4,552
865,Nagrota Railway Station - Deoghar Railway Station Express,127,184,2023-09-08 11:41:09,2023-09-08 22:08:09,2,627
866,Sanjuje Da Areyal Railway Station - Panipat Junction Express,403,16,2023-09-09 00:04:49,2023-09-09 15:15:49,3,911
867,Vadodara Junction - Phulbani Railway Station Express,378,434,2023-10-04 11:21:18,2023-10-04 22:32:18,4,671
868,Ara Junction - Pune Junction Express,147,218,2023-09-11 08:39:58,2023-09-11 21:06:58,3,747
869,Faizabad Junction Railway Station - Adilabad Railway Station Express,92,307,2023-10-19 23:06:28,2023-10-20 16:00:28,8,1014
870,Una Himachal Railway Station - Shahdara Junction Railway Station Express,119,31,2023-09-25 17:24:39,2023-09-26 09:31:39,3,967
871,Bilaspur Junction - Bilimora Junction Express,337,395,2023-09-19 07:05:43,2023-09-19 23:01:43,4,956
872,Sakti Railway Station - Patiala Railway Station Express,351,206,2023-09-19 08:03:39,2023-09-20 02:02:39,9,1079
873,Hoshiarpur Railway Station - Dharwad Railway Station Express,214,269,2023-09-08 00:43:45,2023-09-08 18:29:45,5,1066
